"name","author","create_time","introduction","play_count","collect_count","share_count","comment_count","topics","fans","playlists","name_古风","name_BGM","name_经典","name_爵士","name_世界","name_精选","name_节奏","name_女声","name_欧美","name_粤语","name_民谣","name_东方","name_amp","name_中国","name_那些"
"【国色天香】魔性戏曲翻唱?￣?^￣??","布尔什维克近卫军",1480982400,"<b>介绍：</b>《国色天香》是由天津卫视原创的一档全部由明星参与竞赛的季播真人秀节目，该节目以普通人也能唱戏曲曲艺为创作理念。<br><br>曲艺形式包括：<br>京剧，豫剧，越剧，评剧，黄梅戏，二人转<br><br>不多说了，自行体会～<br>",8764,202,2,4,"[""华语"",""民族"",""另类/独立""]",20647,73,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【国摇】信仰一直在路上","俗话说",1447545600,"<b>介绍：</b>纵使有一天，我垂垂老矣，再听到那些浪潮般汹涌的摇滚，依然能够热血沸腾，在疯狂姿肆中，忘记自己的年龄，向往着当时的信仰。<br>",2165594,36127,545,447,"[""摇滚"",""华语"",""金属""]",19762,18,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【国粤双向】 那些同曲异歌的经典对决","Mr_TY",1446940800,"<b>介绍：</b>那些年的大街小巷，香港乐坛的经典也是广为传颂，没有电音，也非摇滚，曲曲悦耳，词词动情。ps：此歌单部分歌曲采集灵感来源A站J&amp;C阿婆主，贴此链接以示感谢：http://www.acfun.tv/u/2287971.aspx#area=post-history<br>",1669506,24024,427,282,"[""华语"",""粤语"",""流行""]",83,33,"否","否","是","否","否","否","否","否","否","否","否","否","否","否","是"
"【合集】魔道祖师同人歌","辞雀",1469491200,"<b>介绍：</b>天天就是天天<br>",524351,40847,232,391,"[""华语"",""古风"",""网络歌曲""]",29410,155,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【和风.纯音】来自日本的绝美和风曲","神栖怜",1395964800,"<b>介绍：</b>是物哀、风雅、幽玄，还是汉唐遗风，每个人心里都有不一样的和风，对于日本这个一衣带水的近邻在这里不想牵扯太多，只静静地欣赏在那种别具一格的文化氛围中孕育出来的好音乐就够了。<br>",377898,14609,117,108,"[""日语"",""古风""]",1652,43,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【和风电子】最炫东瀛风，悦动三味线","妹样",1466035200,"<b>介绍：</b>节奏感爆棚的抖腿向和风三味线（也有少数几首【东方】不是电音=w=）！身体制御不能！没有什么是抖会腿不能解决的，如果有，那就抖一整夜！！！（PID=51160511）<br>",820172,34217,310,273,"[""电子"",""民族"",""日语""]",17262,40,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【和风革命】现代日本音乐人的和风情怀","八佰屋阿柴",1445558400,"<b>介绍：</b>提起邦乐，特别是日本传统音乐，你会想到什么?三味缐，太鼓，尺八还是日本筝?<br>其实这类音乐在大师们的演奏下被得以延续到现在，而又在现在音乐人的重新演绎之后给人以耳目一新的感觉，无论是大师或是小众音乐人，都值得我们用心倾听。<br>这张歌单中阿柴收集了用实验，电子，说唱等改变至新的乐曲，也收录了经典和风歌曲。<br>欢迎大家补充，也希望大家用开放的目光去接受那些小众音乐人的改编。<br>",131416,3119,56,42,"[""日语"",""世界音乐"",""New Age""]",4755,29,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【后摇-梦】超越十分钟的梦，你看见了什么","目隐子行",1424563200,"<b>介绍：</b>一首曲，一个梦，一程人生，尽诉与己心。→→→→→→→→→→(戴上耳机耐心听是对本单所收藏之曲目最基本的尊重，谢谢。而且戴上耳机听的感觉会很棒。)←←←←←←←←←<br>",102104,4197,60,118,"[""爵士"",""蓝调"",""电子""]",3528,56,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【后摇】堪比宇宙的那种孤独","春桜落",1455062400,"<b>介绍：</b>强推第一首，自行感觉吧<br>后摇是更为轻松自由的音乐表达风格。喜欢后摇，因为有那种美，那种温柔，又有一点悲伤和孤独<br>",116002,3021,66,79,"[""后摇""]",46,15,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【后摇】你回家了，我在等你呢","BlindDestiny",1472860800,"<b>介绍：</b>精选三十首后摇，春运开始了，你是否买到了票，是否惦记着心灵最深处的那一片慰藉之所。当你坐上火车，踏上回家的路，家里是否有人在翘首等待。就让我再听一遍最美的那一句，“你回家了，我在等你呢。”<br>",105070,1593,37,58,"[""后摇"",""安静"",""夜晚""]",10399,59,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【华语】我会像青草一样呼吸","流川枫的黑撒",1490313600,"<b>介绍：</b>我会像青草一样呼吸. 呼吸我的心痛,呼吸我的酸甜,呼吸我的喜怒哀乐. 顾城说,“我是一个任性的孩子, 我是一个悲哀的孩子,始终没有长大<br>",2020539,14845,63,133,"[""华语"",""流行"",""民谣""]",357,9,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【华语】最甜美的是爱情，最苦涩的也是爱情","SuperMan-LEE",1472860800,"<b>介绍：</b>爱是包容而不是放纵；爱是关怀而不是宠爱； <br>爱是相互交融而不是单相思；爱是百味而不全是甜蜜... <br><br>爱和被爱都应该是幸福的，但是并不是所有的爱情， <br>都可以两情相悦，甜甜蜜蜜； <br>往往会有落花有意，流水无情的状况出现， <br><br>所以最甜蜜的是爱情，最苦涩的也是爱情… <br><br>-SuperMan_LEE- <br>2016.9.3<br>",1998027,15805,94,96,"[""华语"",""浪漫"",""伤感""]",15138,81,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【环游世界 ~ 弛放音乐】New Age","幻Olina",1462406400,"<b>介绍：</b>我喜欢你，像雨洒落在热带与极地，不远万里。我喜欢你，像风走了八千里，不问归期。我喜欢你，像盛开在藏地的格桑花，生生不息。我喜欢你，想和你在最浪漫的节日里，一起到这些地方默默私语。<br>我喜欢你，像星辰奔波亿万年黑夜，不诉怨语。<br><br>我想和你一起去新西兰水中的避暑花园亲密。像雪绵延不绝洒满大地，凉的是我，美得是你。想和你在法国科尔马乘坐袖珍船嬉戏。<br><br>我喜欢你，像老故事里的泛黄桥段，半聋半哑，失了声息。想和你一起去菲律宾蚕茧形吊床中小憩。像夏日仅有的凉意，藏在微风里。想和你一起浸泡在无限大的泳池里。<br><br>我喜欢你，像星辰闪耀静谧穹顶，不惧孤寂。想和你一起去瑞士驾驶水陆两栖。像旧城里的老折子戏，温言软语。<br><br>我喜欢你，想和你一起踏上希腊麦克诺斯岛的袖珍岛屿。像消弭在日子里的梦境，只剩叹息。想和你一起在海边荡秋千欢笑不语。<br><br>我喜欢你，像鸟归林鲸向海，自然随意想和你一起感受德国图书馆高大的玻璃。<br><br>我喜欢你，想和你一起在瑞典哥特堡泡顶楼盆浴。像野马氤氲寻着那山峦的踪迹，缠绵几许。想和你一起在马尔代夫海上小屋体验大海玻璃。<br><br>我喜欢你，想和你一起在弗罗里达索拉索塔利多沙滩里。想和你一起在尼加拉瓜格兰纳达波尼树屋下看小溪。<br><br>我喜欢你，想和你一起在希腊圣托里尼岛洞穴泳池中嬉戏。想和你一起在哥伦比亚圣玛尔塔吊床中迷离。<br><br>我喜欢你，想和你一起去马尔代夫海面漂浮的小屋里。像酒杯里绯红的液体，醉入一片迷离。<br><br>我喜欢你，想和你一起在加拿大千岛群岛小门廊前私语。想和你一起在华盛顿西雅图乘坐盆浴。<br><br>我喜欢你，像蒲公英飘落各地，不远万里。想和你一起坐在在墨西哥Puerto Vallarto沙滩雕塑中装逼。<br><br>我喜欢你，想和你一起在波拉岛的海中餐厅享受美食的待遇。<br><br>我喜欢你，想和你一起在巴厘岛河上度假欢喜，想和你一起漂浮在泳池看电影。<br>想和你一起在阿拉斯加冰川湾划艇向前驶去。<br><br>我喜欢你，想和你一起在土耳其Pamukke天然岩石泳池里。像黄沙失去了风的簇拥，跌落入泥。<br><br>想和你一起在泰国苏尼瓦奇瑞吊舱用餐新奇。想和你一起在希腊凯法利尼亚划船驶过洞穴去。<br><br>我喜欢你，像冬日暖阳，照耀着你。想和你一起坐在波西米亚后花园中翻来覆去。像翻腾的鱼儿，对水不离不弃。<br><br>我喜欢你，想和你一起过七夕，哪怕只是坐在大树的怀抱里。<br><br>旅游资源来自网络<br>",3711,94,35,5,"[""New Age"",""世界音乐"",""浪漫""]",3271,734,"否","否","否","否","是","否","否","否","否","否","否","否","否","否","否"
"【幻】Deep house","幻幻CicE",1424736000,"<b>介绍：</b>整理了一些deep house。<br>",173307,4137,89,68,"[""欧美"",""电子"",""放松""]",1803,17,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【吉他】岸部真明集","5iT音乐",1402790400,"<b>介绍：</b>岸部真明Masaaki Kishibe是日本新生代的指弹吉他演奏家，其作品风格非常的多元化，既有优美清新的吉他独奏小品，又有另类的独奏作品。<br>",155785,5660,92,39,"[""清晨"",""吉他"",""轻音乐""]",11195,144,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【剑网三】剧情歌/带念白歌曲","陌路欲痕",1474934400,"<b>介绍：</b>——谨以此剧情歌纪念 于红尘中相遇的剑侠情缘<br>",431384,20795,241,120,"[""古风"",""游戏"",""感动""]",298,19,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【节奏纯音】那些打在心跳上的旋律","Wo丶好期待",1421884800,"<b>介绍：</b>【节奏纯音】那些打在心跳上的旋律<br>",859344,30982,398,270,"[""轻音乐""]",78883,82,"否","否","否","否","否","否","是","否","否","否","否","否","否","否","是"
"【节奏控】值得单曲循环的冷门珍藏系列①","原点FM",1475107200,"<b>介绍：</b>不让你单曲循环的冷门好歌不是好的毒品，珍藏系列，首首精选，就等你来听了，趁这些歌还没有火之前，赶紧留名吧！分享也是一种美德，感谢@柠檬里的甜_ @季忱 @徐赖赖 等提供的部分歌曲<br>",2518583,42440,293,196,"[""欧美"",""流行"",""电子""]",110473,44,"否","否","否","否","否","否","是","否","否","否","否","否","否","否","否"
"【节奏系列】越听越失眠，绝美R&amp;B旋律。","一顿乱炒",1422576000,"<b>介绍：</b>不断更新旋律优美的r&amp;b及soul风格歌曲 ，喜欢节奏的不要错过了，更新到200首完结它。<br>",972017,15245,229,212,"[""欧美"",""R&amp;B/Soul"",""放松""]",9853,79,"否","否","否","否","否","否","是","否","否","否","否","否","是","否","否"
"【金坷垃合集】金坷垃是检验神曲的唯一标准","西园美鸟",1420848000,"<b>介绍：</b>金坷垃有一股神奇的魔力，无论你将世界上哪种曲调配上金坷垃的歌词，你都会发现莫名的带感！就是因为这样，金坷垃才能再战五百年，它不仅仅再是以前的浮夸广告，而是当你听了一首歌，将这首歌脑补金坷垃，你会发现金坷垃才是原版！现在涌现无数调教大神，以黑科技，将音乐用金坷垃的独有方式再现辉煌。拯救了这半死不活的乐坛！民间有一种说法，世界上只有两种音乐，一种叫金坷垃，另一种叫翻唱金坷垃！<br>",224891,8635,238,213,"[""华语"",""兴奋"",""快乐""]",62528,218,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【金属】技术／残酷死亡金属","NWU07XB",1436054400,"<b>介绍：</b>技术残酷死亡金属专辑。Lykathea Aflame乐队的《Elvenefris》是前卫技术残酷死亡金属，《The Erosion of Sanity》是先锋技术残死，其他是技术残死。Lykathea Aflame之后的已听完，7 H.Target乐队之后的音质战五渣<br>",32234,1648,13,75,"[""金属""]",235,73,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"【京腔】胡同巷，你水袖红妆青丝千丈","老吴开车回杭州-",1458432000,"<b>介绍：</b>戏如人生，一曲尽后除去厚厚脂粉下面的是张沧桑的脸，叹这不过是场宿命，他可能已不在人世，可悲的是再也找不回当年的好嗓子，更让人痛心疾首的是一个光照舞台的老旦明星就这样过早地被大西北的风沙扼杀在梦中了。<br>――――――――――<br>染火枫林，琼壶歌月，长歌倚楼。<br><br>忍花开花落，云卷云舒，品人生似棋。<br><br>荏苒岁月覆盖的过往，白驹过隙，匆匆的铸成一抹哀伤。<br><br>是谁在你的墓前，葬下了一生的诺言？<br>",1375049,38103,317,294,"[""华语"",""古风""]",13631,37,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
